timestamp,t2,t3,v2,v3
1697580818.8564181,-032.69,-018.37,+0.6948,+0.6271
1697580819.375402,-032.71,-018.40,+0.6949,+0.6271
1697580819.899624,-032.74,-018.42,+0.6949,+0.6272
1697580820.4278212,-032.76,-018.45,+0.6950,+0.6272
1697580820.9586928,-032.78,-018.47,+0.6950,+0.6273
1697580821.4865553,-032.80,-018.50,+0.6951,+0.6274
1697580822.0042384,-032.82,-018.52,+0.6951,+0.6274
1697580822.5240903,-032.85,-018.55,+0.6952,+0.6275
1697580823.0454583,-032.87,-018.57,+0.6952,+0.6275
1697580823.5697494,-032.89,-018.60,+0.6953,+0.6276
1697580824.1078885,-032.94,-018.62,+0.6954,+0.6277
1697580824.64535,-032.96,-018.65,+0.6954,+0.6277
1697580825.185766,-032.98,-018.67,+0.6955,+0.6278
1697580825.7040982,-033.01,-018.70,+0.6955,+0.6278
1697580826.222362,-033.03,-018.72,+0.6956,+0.6279
1697580826.7438707,-033.05,-018.77,+0.6956,+0.6280
1697580827.2746603,-033.07,-018.80,+0.6957,+0.6281
1697580827.7958217,-033.09,-018.82,+0.6957,+0.6281
1697580828.3138914,-033.12,-018.85,+0.6958,+0.6282
1697580828.8454895,-033.14,-018.87,+0.6958,+0.6282
1697580829.3635817,-033.16,-018.90,+0.6959,+0.6283
1697580829.8945162,-033.19,-018.92,+0.6959,+0.6284
1697580830.4219272,-033.21,-018.95,+0.6960,+0.6284
1697580830.9426467,-033.23,-018.97,+0.6960,+0.6285
1697580831.4771707,-033.25,-019.00,+0.6961,+0.6285
1697580832.0024543,-033.28,-019.02,+0.6961,+0.6286
1697580832.542063,-033.30,-019.05,+0.6962,+0.6287
1697580833.0916288,-033.32,-019.07,+0.6962,+0.6287
1697580833.6131673,-033.34,-019.10,+0.6963,+0.6288
1697580834.1352057,-033.39,-019.12,+0.6964,+0.6288
1697580834.6657677,-033.41,-019.15,+0.6964,+0.6289
1697580835.183088,-033.43,-019.17,+0.6965,+0.6290
1697580835.7043612,-033.45,-019.20,+0.6965,+0.6290
1697580836.2249935,-033.48,-019.22,+0.6966,+0.6291
1697580836.745255,-033.50,-019.25,+0.6966,+0.6292
1697580837.2657561,-033.52,-019.30,+0.6967,+0.6293
1697580837.7914302,-033.54,-019.32,+0.6967,+0.6293
1697580838.3187494,-033.56,-019.35,+0.6967,+0.6294
1697580838.8434737,-033.59,-019.37,+0.6968,+0.6294
1697580839.3643668,-033.61,-019.40,+0.6969,+0.6295
1697580839.8961039,-033.63,-019.42,+0.6969,+0.6296
1697580840.424434,-033.66,-019.45,+0.6970,+0.6296
1697580840.9692516,-033.68,-019.47,+0.6970,+0.6297
1697580841.495859,-033.70,-019.50,+0.6971,+0.6297
1697580842.025274,-033.72,-019.52,+0.6971,+0.6298
1697580842.546481,-033.74,-019.55,+0.6972,+0.6299
1697580843.0658832,-033.77,-019.57,+0.6972,+0.6299
1697580843.5881977,-033.79,-019.60,+0.6973,+0.6300
1697580844.108747,-033.81,-019.62,+0.6973,+0.6300
1697580844.6280088,-033.83,-019.65,+0.6974,+0.6301
1697580845.1446943,-033.88,-019.67,+0.6974,+0.6302
1697580845.66164,-033.90,-019.70,+0.6975,+0.6302
1697580846.1810064,-033.92,-019.72,+0.6975,+0.6303
1697580846.697522,-033.95,-019.75,+0.6976,+0.6303
1697580847.2250528,-033.97,-019.77,+0.6976,+0.6304
1697580847.750774,-033.99,-019.80,+0.6977,+0.6305
1697580848.2859192,-034.01,-019.85,+0.6977,+0.6306
1697580848.8139987,-034.04,-019.87,+0.6978,+0.6306
1697580849.3363397,-034.06,-019.90,+0.6978,+0.6307
1697580849.8662796,-034.08,-019.92,+0.6979,+0.6307
1697580850.3853838,-034.10,-019.95,+0.6979,+0.6308
1697580850.9140575,-034.12,-019.97,+0.6980,+0.6309
1697580851.4340515,-034.15,-020.00,+0.6980,+0.6309
1697580851.9536607,-034.17,-020.02,+0.6981,+0.6310
1697580852.4731095,-034.19,-020.05,+0.6981,+0.6310
1697580852.9937038,-034.21,-020.07,+0.6982,+0.6311
1697580853.5181742,-034.24,-020.10,+0.6982,+0.6312
1697580854.0491216,-034.26,-020.12,+0.6983,+0.6312
1697580854.5822923,-034.28,-020.15,+0.6983,+0.6313
1697580855.1021788,-034.30,-020.17,+0.6984,+0.6313
1697580855.6431308,-034.33,-020.20,+0.6985,+0.6314
1697580856.1807833,-034.37,-020.23,+0.6985,+0.6315
1697580856.7235494,-034.39,-020.25,+0.6986,+0.6315
1697580857.245438,-034.41,-020.27,+0.6986,+0.6316
1697580857.7662554,-034.44,-020.30,+0.6987,+0.6317
1697580858.2968102,-034.46,-020.35,+0.6987,+0.6318
1697580858.814817,-034.48,-020.38,+0.6988,+0.6318
1697580859.3344755,-034.50,-020.40,+0.6988,+0.6319
1697580859.8643131,-034.53,-020.43,+0.6989,+0.6319
1697580860.3908212,-034.55,-020.45,+0.6989,+0.6320
1697580860.920007,-034.57,-020.48,+0.6990,+0.6321
1697580861.4497278,-034.59,-020.50,+0.6990,+0.6321
1697580861.9707444,-034.62,-020.53,+0.6991,+0.6322
1697580862.500658,-034.64,-020.55,+0.6991,+0.6322
1697580863.0188763,-034.66,-020.58,+0.6992,+0.6323
1697580863.5468712,-034.68,-020.60,+0.6992,+0.6324
1697580864.0904243,-034.71,-020.63,+0.6993,+0.6324
1697580864.6282768,-034.73,-020.65,+0.6993,+0.6325
1697580865.165049,-034.77,-020.68,+0.6994,+0.6325
1697580865.689366,-034.79,-020.70,+0.6995,+0.6326
1697580866.2087939,-034.82,-020.73,+0.6995,+0.6327
1697580866.7340624,-034.84,-020.75,+0.6996,+0.6327
1697580867.2627006,-034.86,-020.78,+0.6996,+0.6328
1697580867.7817287,-034.88,-020.80,+0.6997,+0.6328
1697580868.3010297,-034.91,-020.83,+0.6997,+0.6330
1697580868.821078,-034.93,-020.88,+0.6998,+0.6330
1697580869.3368127,-034.95,-020.90,+0.6998,+0.6331
1697580869.8548927,-034.97,-020.93,+0.6999,+0.6331
1697580870.3722298,-034.99,-020.95,+0.6999,+0.6332
1697580870.8968642,-035.02,-020.98,+0.7000,+0.6333
1697580871.4289036,-035.04,-021.00,+0.7000,+0.6333
1697580871.9699142,-035.06,-021.03,+0.7001,+0.6334
1697580872.5081458,-035.08,-021.05,+0.7001,+0.6334
1697580873.0298553,-035.10,-021.08,+0.7002,+0.6335
1697580873.548527,-035.13,-021.10,+0.7002,+0.6336
1697580874.0677884,-035.15,-021.13,+0.7003,+0.6336
1697580874.5876443,-035.17,-021.15,+0.7003,+0.6337
1697580875.116351,-035.19,-021.18,+0.7004,+0.6337
1697580875.6393135,-035.22,-021.20,+0.7004,+0.6338
1697580876.1660388,-035.24,-021.23,+0.7005,+0.6339
1697580876.6910655,-035.28,-021.26,+0.7006,+0.6339
1697580877.2154496,-035.31,-021.28,+0.7006,+0.6340
1697580877.7402108,-035.33,-021.31,+0.7007,+0.6340
1697580878.2781796,-035.35,-021.33,+0.7007,+0.6341
1697580878.8007615,-035.37,-021.36,+0.7008,+0.6342
1697580879.3314352,-035.39,-021.41,+0.7008,+0.6343
1697580879.8696954,-035.42,-021.43,+0.7009,+0.6343
1697580880.4003577,-035.44,-021.46,+0.7009,+0.6344
1697580880.9311638,-035.46,-021.48,+0.7010,+0.6345
1697580881.4523401,-035.48,-021.51,+0.7010,+0.6345
1697580881.9704103,-035.50,-021.53,+0.7011,+0.6346
1697580882.4864285,-035.53,-021.56,+0.7011,+0.6346
1697580883.0084236,-035.55,-021.58,+0.7012,+0.6347
1697580883.5264995,-035.57,-021.61,+0.7012,+0.6348
1697580884.0482504,-035.59,-021.63,+0.7013,+0.6348
1697580884.5699635,-035.62,-021.66,+0.7013,+0.6349
1697580885.0933614,-035.64,-021.69,+0.7014,+0.6349
1697580885.6160948,-035.66,-021.71,+0.7014,+0.6350
1697580886.1450458,-035.68,-021.74,+0.7015,+0.6351
1697580886.6731744,-035.71,-021.76,+0.7015,+0.6351
1697580887.213113,-035.73,-021.79,+0.7016,+0.6352
1697580887.7396023,-035.77,-021.81,+0.7017,+0.6352
1697580888.2601562,-035.79,-021.84,+0.7017,+0.6353
1697580888.7762072,-035.81,-021.86,+0.7018,+0.6354
1697580889.2945068,-035.84,-021.89,+0.7018,+0.6354
1697580889.8126433,-035.86,-021.91,+0.7019,+0.6355
1697580890.335426,-035.88,-021.94,+0.7019,+0.6355
1697580890.8560472,-035.91,-021.99,+0.7020,+0.6357
1697580891.377628,-035.93,-022.02,+0.7020,+0.6357
1697580891.904565,-035.95,-022.04,+0.7021,+0.6358
1697580892.430597,-035.97,-022.07,+0.7021,+0.6358
1697580892.9513144,-035.99,-022.09,+0.7022,+0.6359
1697580893.4887993,-036.01,-022.12,+0.7022,+0.6360
1697580894.0611517,-036.04,-022.14,+0.7022,+0.6360
1697580894.6037838,-036.06,-022.17,+0.7023,+0.6361
1697580895.128722,-036.08,-022.19,+0.7023,+0.6361
1697580895.6462276,-036.10,-022.22,+0.7024,+0.6362
1697580896.1662076,-036.13,-022.24,+0.7024,+0.6363
1697580896.6905432,-036.15,-022.27,+0.7025,+0.6363
1697580897.2146583,-036.17,-022.29,+0.7025,+0.6364
1697580897.7352173,-036.19,-022.32,+0.7026,+0.6364
1697580898.2601693,-036.24,-022.35,+0.7027,+0.6365
1697580898.781919,-036.26,-022.37,+0.7027,+0.6366
1697580899.300835,-036.28,-022.39,+0.7028,+0.6366
1697580899.832203,-036.30,-022.42,+0.7028,+0.6367
1697580900.3604224,-036.33,-022.44,+0.7029,+0.6368
1697580900.9039195,-036.35,-022.50,+0.7029,+0.6369
1697580901.4387712,-036.37,-022.52,+0.7030,+0.6369
1697580901.9616585,-036.39,-022.55,+0.7030,+0.6370
1697580902.4849844,-036.41,-022.57,+0.7031,+0.6370
1697580903.0097127,-036.43,-022.60,+0.7031,+0.6371
1697580903.5338295,-036.46,-022.62,+0.7032,+0.6372
1697580904.0621736,-036.48,-022.65,+0.7032,+0.6372
1697580904.5793214,-036.50,-022.67,+0.7033,+0.6373
1697580905.0958838,-036.52,-022.70,+0.7033,+0.6373
1697580905.6134732,-036.55,-022.72,+0.7034,+0.6374
1697580906.1461012,-036.57,-022.75,+0.7034,+0.6375
1697580906.6786919,-036.59,-022.77,+0.7035,+0.6375
1697580907.2082536,-036.61,-022.80,+0.7035,+0.6376
1697580907.727003,-036.63,-022.82,+0.7036,+0.6376
1697580908.2518568,-036.66,-022.85,+0.7036,+0.6377
1697580908.7699914,-036.70,-022.87,+0.7037,+0.6378
1697580909.2964666,-036.72,-022.90,+0.7038,+0.6378
1697580909.8215115,-036.74,-022.93,+0.7038,+0.6379
1697580910.3462257,-036.77,-022.95,+0.7039,+0.6380
1697580910.861811,-036.79,-022.98,+0.7039,+0.6380
1697580911.3774602,-036.81,-023.00,+0.7040,+0.6381
1697580911.902421,-036.83,-023.03,+0.7040,+0.6382
1697580912.4348035,-036.85,-023.08,+0.7041,+0.6382
1697580912.9678214,-036.88,-023.10,+0.7041,+0.6383
1697580913.5071862,-036.90,-023.13,+0.7042,+0.6384
1697580914.0324116,-036.92,-023.16,+0.7042,+0.6384
1697580914.558683,-036.94,-023.18,+0.7043,+0.6385
1697580915.0777433,-036.96,-023.21,+0.7043,+0.6386
